brand,model_year,milage,transmission_num,price
8,2021,53000,10,74500
8,2005,142314,6,9000
53,2012,72700,6,4399
42,2014,31500,7,57500
26,2006,198000,5,9995
4,2011,41500,7,69000
33,2016,94000,6,21000
42,2014,87000,8,15500
16,2014,87500,6,24950
21,2022,27000,6,53800
42,2015,6700,6,58000
42,2016,25500,7,50000
49,2015,162000,6,15500
13,2017,105000,6,12500
8,2021,51000,8,38000
8,2017,37900,9,26900
25,2020,23000,8,140000
5,2018,2950,8,68750
35,2019,96000,7,99999
13,2021,29500,10,51000
3,2017,60000,8,45999
35,2013,80300,7,17900
4,2015,58000,6,51500
8,2020,31000,6,36800
38,2004,96000,6,15500
43,2023,1500,8,85000
3,2017,73000,7,17500
49,2020,222600,6,49995
35,2019,56654,9,33490
13,2001,170000,5,5500
49,2017,100680,6,7945
8,2023,15500,8,44800
26,2018,92000,6,42000
26,1999,245000,4,5995
17,2007,79950,6,19977
35,2019,53500,7,63100
4,2020,35200,7,77999
25,2007,100780,6,5000
13,2018,51300,10,46750
37,2011,137825,6,5800
26,2013,61720,6,47000
3,2021,49500,8,61000
16,2008,190640,4,15999
4,2023,14360,8,68500
4,2020,13700,8,60500
13,2018,92000,10,30000
7,2016,96600,8,21500
4,2023,989,8,243900
4,2009,98000,6,13300
8,2017,79876,6,26450
52,2021,26300,6,47850
13,2016,64517,6,36995
13,2015,38000,6,32999
25,2016,44000,8,27000
13,2015,103500,6,16500
49,2008,94000,6,9200
13,2011,207100,6,9500
42,2018,6200,6,98000
35,2005,112630,6,12980
35,2014,72865,7,47995
4,2014,83298,8,17900
35,2015,96000,7,16900
13,2021,3369,10,59950
52,2021,44373,6,15500
53,2014,71400,6,15000
35,2019,36000,9,61000
13,2004,90400,6,7300
13,2011,183000,6,6500
43,2015,24000,8,25000
42,2013,22700,8,64800
13,2017,29719,6,49500
27,2001,239000,4,14000
42,2021,19300,7,37700
52,2004,134000,5,8500
6,2018,87500,6,21000
4,2011,118500,7,5800
15,2022,4600,6,60500
21,2022,1400,8,41999
7,2023,13600,10,73500
35,2018,36000,9,38000
8,2009,70000,6,7900
8,2016,62500,6,19500
3,2021,8263,8,42995
26,2021,50000,6,28000
42,2014,8700,6,23000
52,2021,29322,10,40995
42,2013,47000,7,26000
35,2020,28000,9,63100
35,2021,47400,6,109499
3,2013,36000,7,31000
14,2021,88949,10,39900
18,2018,43903,6,17500
13,2001,63250,5,6500
33,2011,138000,6,9950
21,2019,53900,6,34000
8,2018,26339,8,36727
23,2021,50000,8,40000
26,2004,116600,5,12500
3,2018,61258,7,42500
8,2013,171750,6,14000
4,2017,28700,7,24900
24,2020,16000,8,319900
13,2019,39132,6,41000
12,2018,32000,6,299000
35,2016,78101,7,16000
21,1999,70000,5,12000
52,2011,69300,6,22500
13,2005,158000,4,6300
13,2017,64309,6,26990
13,2021,46000,7,49995
16,2013,161000,5,17000
13,2008,130000,6,6100
5,2017,51500,8,20399
8,2011,92000,6,18000
52,2019,1877,5,197750
49,2020,26000,6,37500
13,2019,53782,10,46000
18,2020,45303,8,31900
23,2021,69185,8,42499
8,2005,152750,4,12000
25,2007,143898,6,3000
26,2010,103814,6,17900
8,2022,29500,8,59950
42,2003,26991,6,5990
16,2020,113000,6,28500
13,2021,37806,10,53568
49,2017,84054,6,19995
7,2022,7000,10,60000
26,2002,100200,5,28000
35,2018,49899,9,107900
35,2003,93000,7,10990
10,2011,122141,6,5499
7,2019,48613,8,34000
17,2004,94500,4,7800
13,2005,40110,6,40000
20,1997,50000,5,15900
25,2016,81200,8,27200
26,2002,123000,5,18500
10,2004,194277,6,4400
3,2016,96000,6,24000
35,2014,120000,6,30000
35,2019,22480,7,86500
7,2021,29000,10,27700
35,2002,265000,7,13250
13,2020,28399,10,56900
13,2018,51833,10,33995
8,2014,124000,6,28900
18,2018,74030,6,36499
26,2007,118000,6,15000
3,2014,95450,8,24900
13,2021,22000,10,44900
23,2012,109000,6,15499
42,2014,70700,8,24700
25,2016,86202,9,40500
7,2023,1400,10,209900
42,2004,6200,6,23999
8,2021,21404,8,45950
13,2015,162000,6,7500
2,2019,22770,8,157500
4,2021,58000,8,38500
38,2016,117000,5,18000
35,2014,106500,7,15000
35,2017,102000,7,20000
52,1998,118500,6,6500
13,2017,83112,6,23999
4,2021,24500,6,72900
4,2015,98313,8,11999
42,2003,56000,6,92500
13,2019,57500,6,37500
4,2018,60000,8,37000
35,2019,168000,9,26000
25,2021,3369,8,35000
52,2017,73101,6,47500
4,2015,85000,8,30500
35,2018,45000,7,99900
49,2021,32250,8,38000
4,2001,130000,6,4000
19,2007,75000,7,16500
26,2017,69641,9,39900
13,2005,90000,6,22000
4,2009,74500,6,9875
13,2019,72000,6,38000
8,2023,7000,8,145000
13,2017,29400,6,29000
21,2004,95200,5,19000
13,2011,194000,6,5800
26,2022,22480,6,45900
13,2010,48054,5,22000
35,2014,8681,7,209000
31,2023,7928,8,68000
9,2022,16500,8,82000
26,2012,87500,6,11800
13,2012,19900,6,13000
33,2012,95000,6,18200
7,2019,52673,10,31950
19,2017,60000,7,27500
13,2021,33000,10,58000
52,2006,200000,6,4000
8,2022,6188,8,44900
13,2021,3763,10,52000
13,2021,2950,10,77500
25,2015,60000,9,26000
35,2016,44000,7,24000
52,2014,123815,6,8550
13,2004,64500,6,19795
4,2015,64500,6,51700
13,2017,33000,10,35000
35,2021,17900,7,52590
3,2021,10900,6,64800
21,2020,40000,8,40000
10,2005,97625,5,17500
3,2016,39000,7,28500
26,2003,149000,6,3999
35,2017,47144,6,21000
25,2016,65019,8,34000
14,2016,98400,6,21000
4,2019,8755,6,32500
5,2016,79422,8,229000
37,2006,100545,5,10099
52,2016,71000,6,17495
19,2022,1885,7,64990
3,2018,28500,7,72000
35,2009,88454,7,7900
8,2003,145000,5,14250
38,2013,72393,6,15499
8,2021,1400,10,94500
35,2019,52000,8,34000
42,2009,4100,6,75000
26,2010,75000,8,13995
53,2017,48700,6,17000
25,2017,52500,6,110000
4,2017,48600,9,54000
13,2022,22400,10,59900
8,2016,6400,6,22000
30,2012,160000,6,12500
25,2015,75500,9,23000
4,2000,66500,6,15000
25,2019,12000,8,41500
4,2015,64532,8,21500
26,2011,63398,6,20499
35,2015,54000,6,47500
4,2021,15882,6,74900
52,2005,162482,5,7200
42,2013,7874,6,28825
25,2008,122000,6,8000
42,2023,6397,7,104900
52,2019,65000,6,26000
52,2005,201509,5,4900
10,2010,36500,6,9000
26,2019,37705,8,25950
7,2011,60000,6,30000
49,2019,9100,6,35850
19,2017,93500,7,24850
3,2023,1155,6,59335
54,2023,10400,9,69250
25,2016,54000,9,24000
25,2015,110000,9,24000
4,2006,135000,6,8995
23,2023,10101,8,48990
8,2008,148000,4,10900
13,2018,19200,6,52500
3,2018,81000,6,42000
4,2016,60000,8,25000
42,2010,47000,7,20900
3,2018,37100,8,31000
35,2020,13500,7,95000
4,2008,90000,6,3000
4,2020,24500,8,40000
52,2006,62200,6,35707
52,2002,89300,6,5750
13,2014,90000,6,14500
8,2017,162731,6,39500
4,2013,74000,7,42000
15,2014,149460,6,11500
52,2015,87500,6,18700
35,2023,2000,6,65000
25,2012,80000,6,10500
35,2018,41500,7,36500
23,2023,14700,8,69999
3,2013,106000,7,15000
10,2010,75000,6,18900
27,2016,125500,6,42950
27,2021,65000,6,18000
20,2015,4786,8,92500
19,2022,3300,6,71000
54,2018,54000,6,24900
42,2020,13000,8,54000
42,2021,22700,7,68000
43,2015,115000,8,15599
25,2016,10500,8,35500
8,2013,87000,6,12750
8,2017,40000,6,27995
4,2017,63450,8,33000
4,2017,45241,8,37300
3,2012,90000,8,17800
13,2004,205000,4,7100
26,2010,95000,6,14500
13,2005,170000,4,6500
8,2023,100,6,80000
27,2020,39000,6,21865
42,2008,13000,7,148500
4,2019,25013,8,85500
4,2018,26000,8,37000
26,2017,104000,6,32850
37,2008,114528,5,9000
13,2018,76500,10,25999
42,2011,23700,7,226000
21,2017,89148,6,15599
7,2017,36500,6,49995
13,2018,57300,10,36500
3,2012,59500,6,14995
3,2018,71290,8,41250
26,2020,69771,6,31700
26,2022,11860,10,89000
8,2017,99524,6,36250
33,2019,69771,6,27900
54,2018,8800,6,54500
8,2004,17000,6,5230
3,2018,70582,7,35750
25,2019,30950,8,24950
1,2021,23339,8,39990
8,2009,179000,4,14500
13,2019,48300,6,52500
38,2017,89000,6,18700
4,2015,99650,8,15450
14,2021,26500,10,63500
4,2018,48291,6,42850
25,2015,64000,6,29000
35,2016,67210,7,35500
35,2015,49620,6,15999
42,2020,29500,8,87150
52,2004,106000,4,19500
4,2022,12806,8,89750
13,2017,161000,6,18000
10,2013,94653,6,15500
35,2021,28663,9,99750
8,2020,16478,8,35000
4,2013,102665,6,13500
4,2016,72393,8,31500
35,2020,4590,7,84645
33,2004,229000,5,9750
13,2016,119000,6,18955
4,2014,126500,6,15000
26,2009,102000,6,11200
7,2021,93971,10,47000
33,2001,145000,5,16000
13,2014,100780,6,15999
23,2021,36100,6,42500
4,2018,20561,7,45899
8,2016,55000,6,25500
4,2016,81000,6,23300
35,2017,61675,7,17100
13,2014,82963,6,16800
42,2019,33000,8,16000
52,2007,140450,5,7200
3,2022,26000,7,93999
38,2018,119950,7,36995
13,2021,23600,10,36500
9,2015,85500,5,16490
52,2010,108130,4,15900
26,2018,578,6,149000
43,2019,143390,6,27450
13,2022,10500,10,67100
21,2003,60260,5,14500
4,2018,24850,6,49999
8,2017,117000,6,29999
4,2016,64290,8,20995
31,2019,18500,6,129000
25,2017,111000,6,12500
8,2023,9000,8,47000
8,2007,187000,6,7500
13,2018,34000,10,103000
38,2022,11806,8,51500
26,2018,14220,8,20499
16,2008,123500,5,19995
13,2020,68425,10,29500
8,2016,36000,6,29000
13,2022,14000,10,46500
3,2019,38560,8,76700
13,2006,170000,5,2500
13,2014,77800,6,65999
26,2017,62200,8,29000
25,2022,2220,8,71999
38,2020,57500,6,34000
13,2018,53500,6,27950
3,2019,14360,7,128000
8,2010,107800,4,18000
14,2019,42200,6,49999
42,2017,1275,6,30000
25,2020,11684,8,67500
52,2012,150000,8,19000
21,2003,121250,5,9950
42,2001,127500,6,15000
6,2005,133598,4,5500
54,2014,208864,6,17500
21,2005,102660,4,12000
13,2018,58500,6,108900
8,2016,46000,7,61500
13,2006,95000,6,18000
8,1998,28150,4,31900
35,2011,67250,7,28000
31,2018,35999,9,33490
21,2011,170000,6,6900
4,2013,39000,7,36000
25,2008,191775,6,9850
4,2013,103272,6,10500
43,2017,76000,8,25900
52,2005,121800,5,3500
38,2006,110000,6,4200
10,2006,139000,4,16250
3,2016,74000,8,16500
4,2018,73091,6,72999
49,2009,152000,6,4800
25,2015,54900,8,35900
13,2022,17000,4,32000
6,2010,61400,6,4700
27,2016,11563,6,17500
26,2018,53500,6,36750
19,2019,69000,7,25000
8,2012,60345,6,19500
3,2014,12000,8,240000
13,2002,36524,5,173995
43,2021,2500,8,90000
25,2020,20250,8,60999
13,2013,55900,6,22450
13,2020,65441,10,41000
8,2022,1025,10,159000
26,2013,130000,6,38500
19,2007,184421,6,7750
35,2014,74500,7,11900
38,2004,130000,6,6250
18,2011,55000,6,17000
8,2023,202,6,60000
52,2002,120000,4,5500
26,2018,26300,8,42900
1,2007,148000,4,9750
7,2023,31000,10,229000
13,2016,53000,6,16900
8,2010,69700,6,17000
8,2022,20500,10,53000
13,2011,162000,6,13000
3,2017,83298,8,18998
13,2023,9000,10,169000
35,2015,85766,7,42999
27,2008,119000,4,12500
13,2018,64855,10,26750
7,2011,90400,8,4999
13,2016,62660,6,37000
10,2007,78000,5,36990
48,2013,115000,6,3600
38,2023,5182,10,38000
27,2007,94155,5,10500
10,2017,152665,5,22000
49,2012,77925,5,12000
49,2013,92000,6,17000
13,2016,31000,6,35500
10,2018,78000,8,64000
42,2007,12454,6,9000
4,2011,40250,7,55000
4,2019,29500,8,55900
3,2020,23827,7,49500
35,2019,22000,9,66200
42,2017,19500,8,75000
25,2020,3959,8,44605
7,2007,117000,6,38000
4,2023,2900,8,72000
8,2014,96343,6,38000
13,2022,48000,10,47500
8,2017,78110,6,34900
43,2013,67000,6,15900
7,2023,2050,10,84997
35,2017,49000,9,23500
52,2023,1240,10,48889
13,2017,54000,10,18800
42,2022,1550,8,104500
13,2008,190321,6,16500
3,2016,38718,7,21900
3,2015,142400,6,12400
4,2015,55250,6,57000
42,2023,7388,8,134999
25,2015,53677,7,36950
4,2019,25500,6,66000
52,2007,231500,6,8450
27,2011,110000,6,9999
8,2019,35000,8,41000
35,2014,67280,7,9900
13,2019,53000,6,37899
8,2019,92000,6,64000
5,2009,75151,6,64995
16,2010,113000,6,12250
35,2020,39800,7,64500
42,2018,67100,7,67100
8,1999,155000,4,5000
25,2021,9000,8,51000
8,2018,48000,6,33500
13,2014,28470,6,65500
4,2002,60000,6,15100
7,2021,9550,10,51500
1,2020,23300,8,29500
42,2011,132500,6,11999
52,2022,3959,10,63000
35,2011,81000,7,17500
42,2018,79884,8,52900
8,1999,11102,5,89000
26,2003,134000,4,9500
8,2012,123500,8,6500
13,2018,87500,6,30490
21,2005,131000,4,6999
13,2004,97724,4,15900
42,2020,29475,7,98000
45,2004,70000,6,314900
52,2007,102260,5,6700
16,2008,114323,5,10000
10,2015,14269,8,209000
4,2015,59500,6,47500
26,2014,106000,6,18800
25,2017,49872,8,14500
42,2023,1800,8,107900
35,2009,151900,7,6900
4,2020,23430,6,63999
3,2019,63450,8,26999
18,2018,72639,6,18500
8,2019,49899,8,53500
25,2016,76850,9,14999
35,2020,42200,9,90000
42,2019,38000,6,33500
8,2015,102665,6,16000
9,2009,123000,6,15000
35,2016,40000,8,42000
41,2005,135140,5,5500
35,2019,48549,9,72999
19,2012,51338,7,32500
3,2016,72348,7,27900
7,2021,136150,6,55000
14,2014,76296,6,10900
26,2015,103000,6,23000
4,2018,67900,8,32850
38,2012,129000,5,4000
42,2021,2300,7,154900
35,2015,68750,8,71200
19,2010,69431,7,63500
18,2011,79635,5,12500
4,2016,76474,8,24999
18,2013,90000,8,15600
35,2017,2850,9,209900
4,2022,24500,8,75500
17,2003,103000,4,16000
13,2018,65441,6,49900
52,2002,79893,5,15500
35,2016,72922,7,27450
13,2021,28260,10,49500
4,2002,72700,6,17950
4,2024,28500,6,56900
4,2011,120000,6,16000
26,2004,178000,5,16800
25,2014,71290,8,23300
52,2001,103000,6,16500
13,2006,140000,5,9000
26,2011,170000,6,4500
19,2005,122000,7,12000
31,2015,99450,6,47500
24,2021,14692,8,91000
4,2011,82300,6,17000
35,2015,79500,7,27500
35,2018,41500,8,33500
35,2016,6300,9,46900
53,2022,9400,6,41900
16,2001,46873,6,15300
13,2001,127858,6,14999
25,2018,63460,8,35900
42,2011,68000,7,11500
8,2010,104000,6,19500
13,2020,53000,10,279000
4,2014,120000,6,13500
4,2017,52375,6,33000
21,2023,9000,6,65990
26,2018,53782,8,42900
26,2021,16500,6,42500
4,2017,58600,7,31000
26,2022,29800,7,69000
14,2022,20500,10,45500
16,2020,37800,6,27500
35,2001,93000,5,12500
25,2011,135606,6,12950
52,2013,114890,6,18500
7,2020,53433,10,119500
8,2018,62329,8,28500
3,2015,61000,6,29999
42,2017,79500,6,21000
20,2004,117000,4,17500
13,2020,94000,10,62000
35,2018,51700,6,41500
3,2017,83112,6,23599
35,2010,130000,5,6000
10,2015,16200,6,257000
4,2020,10950,8,73600
3,2016,83500,6,16000
43,2017,111095,6,28500
27,2004,177600,4,6000
34,2020,17900,8,99000
26,2014,94653,6,8995
26,2012,130000,6,27000
13,2017,80150,6,16499
35,2019,57785,7,34700
31,2015,22300,6,59500
13,2012,171000,6,15900
3,2011,132000,6,5800
4,2006,90000,6,5500
4,2008,111000,6,5900
26,2021,22466,6,51074
13,2009,102000,4,32850
52,2011,170000,6,13500
23,2013,106000,6,5900
20,2017,50500,8,42000
3,2018,50000,6,31900
3,2018,46000,6,43500
23,2021,69641,6,26095
25,2014,100000,5,11000
4,2005,132000,4,10000
3,2012,99999,6,20999
35,2017,39000,9,45000
10,2021,45000,8,18700
4,2015,58700,6,39900
19,2000,96000,6,18900
13,2021,22000,10,112500
52,2023,1539,6,48459
25,2015,73500,8,19975
3,2017,25000,8,50000
35,2019,162000,7,35700
13,2011,80800,6,8400
43,2023,2800,8,88900
27,2016,125559,6,10000
4,2015,39300,8,59200
26,2019,40971,6,49500
49,2009,67874,6,31853
8,2012,170000,6,23000
18,2018,51000,6,39750
21,2022,17000,5,46199
25,2017,80000,6,21000
19,2016,55000,7,27900
8,2010,87500,6,18900
21,2010,107000,5,11900
38,2003,74000,5,119500
25,2017,67000,6,29950
4,2021,37428,8,38000
52,2015,74000,6,14000
38,2012,75500,6,17500
4,2014,87092,7,13000
42,2014,42200,6,31990
23,2019,41000,8,33000
26,2010,90620,6,30890
35,2012,90601,7,12500
33,2013,153350,6,6000
8,2022,4000,8,129000
16,2016,58350,6,33900
13,2018,94634,6,28500
33,2008,224000,5,3950
13,2018,67650,10,40000
13,2021,24158,6,83900
4,2021,29000,8,40200
35,2019,49899,7,41899
13,2022,17000,10,53000
33,2022,131986,6,7000
52,2004,160900,5,8250
35,2019,24670,7,87150
3,2014,60000,6,26000
25,2016,117287,8,20999
13,2019,10400,10,36000
15,2022,19000,6,49500
3,2020,29475,6,38000
25,2011,130000,6,15000
38,2008,115000,6,6399
4,2015,76495,6,13995
41,2011,63750,7,15000
10,2011,131100,6,8500
13,2018,48000,10,28000
4,2002,178000,5,7100
42,2022,1090,7,68420
26,2017,153250,6,32000
42,2016,24850,7,65499
10,2000,133510,6,8500
42,2015,80300,7,26000
41,2001,144770,4,4500
43,2021,4590,8,86900
25,2021,45000,8,29000
41,2008,62310,6,45000
54,2010,170000,6,9000
20,2018,50000,8,30000
30,2008,85768,6,19780
49,2015,74000,6,21800
13,2021,28260,10,54900
26,2022,44000,6,35000
49,2014,71924,6,12700
23,2014,106385,6,7500
7,2007,162000,5,6499
3,2014,70612,7,14980
35,2006,170000,7,7995
13,2011,106000,6,12850
3,2019,17300,7,61000
13,2004,141800,4,3900
13,2022,61802,10,134999
52,2022,15000,5,37000
3,2010,98000,8,11000
3,2018,23230,8,44950
35,2019,10500,7,46900
13,2021,23152,10,42599
53,2014,111564,6,11200
52,2021,31000,8,42000
25,2016,103000,8,21900
13,2018,90000,10,28000
27,2022,14442,6,24500
6,2011,87500,6,10700
42,2015,31500,7,60894
35,2016,59715,6,25999
14,2003,176691,5,8250
4,2020,35400,8,53500
4,2016,53900,8,26900
13,2011,183000,6,18000
8,2022,5500,6,55000
8,2017,94500,6,35000
4,2019,4590,7,42250
7,2007,95000,6,12700
52,2004,140000,4,7500
13,2018,53450,6,35900
21,1999,137790,5,3850
25,2018,24108,8,50000
18,2007,125470,5,9000
3,2017,108000,8,21000
26,2017,81319,6,37500
13,2007,100900,10,12599
42,2023,13888,8,127899
35,2019,41000,9,38000
0,2011,127500,6,8400
20,2018,41000,8,64990
0,2003,148000,6,9000
4,2013,111000,8,17000
21,2017,89144,8,29999
25,2013,102800,6,16800
24,2018,22000,7,31500
4,2018,26000,6,69250
4,2016,64000,6,65000
30,2007,103400,6,5900
47,2006,162000,6,27499
26,2017,46705,6,17495
52,2020,45000,6,29000
31,2012,55000,6,22000
4,2008,90367,8,14900
6,2012,153000,6,15700
21,2013,106700,6,19500
27,2002,150000,6,7900
4,2018,7982,6,30999
42,2015,53500,7,28250
42,2019,12758,8,66000
4,2001,69700,6,15999
38,2006,84200,6,6800
20,2017,30500,7,45000
13,2020,45000,10,42500
25,2011,174678,6,5500
12,2017,31000,7,52000
42,2007,87892,6,16900
54,2018,67800,8,26999
38,2019,25500,6,38000
35,2021,1500,7,78990
35,2022,24850,7,47500
49,2022,23133,8,29999
25,2019,45617,8,63997
52,2019,78007,8,35899
35,2016,120000,6,69995
8,2023,1500,8,71950
27,2022,200,10,95000
3,2024,8307,9,63100
49,2007,119900,6,11995
25,2016,54300,8,42900
35,2008,70000,5,12500
9,2010,115872,6,7900
23,2014,62660,6,19500
53,2016,67000,6,17000
30,2007,134000,6,6500
52,2014,86000,5,25000
8,2011,106000,6,18500
26,2012,127941,6,11200
31,2018,17500,6,69900
52,2018,37100,6,48815
18,2018,61000,6,21500
16,2015,63875,6,21500
38,2011,142400,5,13000
23,2011,1094,6,8400
7,2021,36526,10,42000
38,2015,81500,5,13750
30,2013,93400,6,13999
4,2003,63500,6,41999
7,2016,104000,6,21000
2,2008,50000,6,20000
10,2021,23230,8,132900
8,2020,38000,8,65000
42,2015,59338,8,34999
26,2011,163000,6,10000
3,2011,129567,8,9000
52,2012,173452,6,16500
3,2012,90000,7,12000
21,2005,87892,5,16900
13,2016,115000,6,15500
13,2021,52000,10,55000
26,2023,22400,8,91000
38,2015,16850,6,57000
8,2020,27224,8,43500
14,2002,160000,4,12400
21,2022,7000,8,44000
30,2014,111887,6,11900
26,2007,100900,6,9499
13,2008,122000,6,9999
13,2018,26840,6,54500
4,2018,15000,6,109900
16,2002,60251,6,20000
21,2014,76313,5,29000
25,2009,120000,6,37500
7,2012,85766,6,15000
10,2014,96476,6,36995
10,2020,10000,7,257000
14,2021,33000,8,76000
25,2020,33000,8,46900
4,2012,10900,6,44900
3,2017,63295,8,24700
13,2017,95428,6,52000
3,2014,49700,8,14195
13,2017,140401,6,16000
3,2015,21000,6,110000
35,2014,88000,7,17000
35,2015,22000,7,55000
4,2007,72277,6,54000
4,2021,2800,8,104000
35,2017,903,9,134999
4,2018,26000,8,38500
8,2012,111000,6,17900
4,2018,9200,6,28500
4,2018,42650,6,42900
8,2021,12500,8,54000
13,2020,37000,10,40000
42,2023,4700,8,60995
9,2009,185000,5,4500
25,2019,52500,6,29999
13,2011,170000,6,9100
8,2010,148415,6,14900
15,2017,102370,8,61599
35,2009,107543,7,23000
17,2006,123620,4,4000
4,2021,14900,8,62500
27,2016,71964,6,18000
13,2018,77800,6,48995
3,2014,80124,6,12975
25,2023,22270,8,59995
35,2005,153843,5,9900
8,2017,28663,9,29000
20,2005,123500,5,9000
25,2018,44000,8,27000
35,2019,38000,7,38000
26,2008,160900,5,7200
3,2021,6246,8,489000
13,2022,32437,10,36500
9,2003,144000,6,9995
7,2021,48613,10,45000
25,2018,41000,6,53900
7,2017,52000,6,42000
49,2019,79500,8,27500
4,2018,26600,6,61000
43,2008,122000,6,5900
35,2014,89700,7,4999
25,2000,130000,6,3000
35,2008,122000,7,9250
35,2014,127500,6,28000
4,2010,38686,6,59999
35,2009,95426,7,10000
52,2018,58000,6,35500
4,2017,71000,8,24899
4,2015,37000,6,77999
3,2019,69000,8,32999
35,2021,18494,9,74500
8,2022,5200,8,185950
41,2007,28399,5,21750
14,2020,25000,6,37000
4,2018,26000,8,39799
7,2010,49000,6,128000
23,2017,126760,6,13600
25,2012,143250,6,9999
26,2015,81400,8,17000
4,2018,49613,7,48995
19,2007,99000,6,12000
35,2016,60000,7,25000
23,2019,40000,8,28900
21,2012,110000,5,9100
26,2001,58800,6,9999
19,2017,45000,6,34999
45,2011,79000,8,87500
21,2008,160000,6,5500
15,2023,2121,8,27500
25,2017,58000,8,35000
52,2007,86272,5,35707
26,2006,192000,5,12995
26,2007,114000,5,11500
19,2013,152000,6,11999
26,2010,120000,6,7900
4,2009,90000,6,16900
4,2020,28000,6,65000
42,2014,70000,6,14500
8,2022,9000,8,50000
3,2016,60000,8,24000
16,2014,67865,6,18000
16,2008,170000,5,4000
13,2018,65441,10,52000
42,2018,14000,7,67500
49,2016,102665,5,17999
13,2017,85253,6,18987
0,2012,90742,6,14980
30,2014,79000,6,25000
26,2020,41000,8,35000
15,2020,23442,8,27599
42,2014,76000,8,26500
13,2015,112000,6,11495
42,2023,1518,8,89900
25,2019,49799,8,35999
31,2004,90000,4,14500
4,2012,58600,6,16800
4,2016,81000,8,21000
8,1999,147589,4,14995
13,2004,176691,4,54995
49,2014,123500,6,17900
7,2011,106000,6,11500
21,2023,4000,8,65000
42,2016,7800,7,25900
3,2012,98600,6,129000
35,2005,59500,7,2300
41,2007,106000,6,12500
52,2019,65000,6,35000
13,2006,106000,6,9995
23,2019,67100,8,21900
4,2014,24881,6,59950
26,2007,160000,5,6995
21,2023,16648,8,83900
26,2015,72329,8,22500
38,2022,1563,10,45999
14,2015,110000,6,34000
26,2007,149130,8,3900
35,2009,89000,7,19800
7,2018,52694,10,31000
35,2022,10500,9,65999
26,2015,97097,6,22500
8,2010,119000,4,12000
26,2018,104500,6,50000
25,2022,9000,6,71000
4,2018,54300,8,41900
52,2004,122000,5,11000
14,2015,115000,6,14000
43,2019,52775,8,39000
33,2009,166200,6,6000
25,2021,8500,8,24000
7,2021,23442,10,94995
8,2014,123500,6,18500
4,2020,2800,8,175000
3,2014,64800,8,41995
5,2009,22770,8,185500
3,2014,90400,6,5995
35,2021,16813,9,39995
35,2016,83000,6,16000
14,2010,162000,6,8700
35,2020,27000,9,32400
7,2019,67210,10,69500
8,2015,96000,6,13500
10,2008,167000,4,10000
3,2022,22500,7,57999
13,2019,16983,6,62450
14,2018,62662,9,27700
4,2017,76465,8,20000
4,2016,52694,6,50999
52,2002,244200,6,3600
26,2009,100000,5,7999
21,2020,23700,8,39500
35,2011,95816,7,12000
10,2017,26000,6,44900
8,2023,8400,8,78000
3,2014,70579,8,4999
21,2001,104700,5,7000
7,2019,78717,10,46500
52,2016,78949,5,23750
35,2014,53900,7,33500
49,2014,106000,6,7500
35,2017,69000,7,53500
